lat,long,alt,dbm_0,dbm_1
42.09802579171978,4.545218931673293,2271.604,-93.79780381679389,-117.1895572519084
42.09802579171978,4.545218931673293,2271.604,-112.31243740458015,-100.6777251908397
42.12329531660649,4.537231480225489,2271.587,-92.43743740458015,-94.11908473282443
42.12329531660649,4.537231480225489,2271.587,-89.95055648854962,-94.09180534351144
42.137878169813604,4.527538842705979,2271.601,-91.63778167938932,-98.93038167938931
42.137878169813604,4.527538842705979,2271.601,-89.92969160305343,-105.65198625954199
42.309755463218686,4.510397231507604,2271.604,-91.66240763358778,-104.20873664122136
42.309755463218686,4.510397231507604,2271.604,-93.79978854961833,-100.82599541984733
42.48497234240878,4.4643572030044965,2271.619,-100.26398473282443,-108.4857251908397
42.48497234240878,4.4643572030044965,2271.619,-92.8907,-104.6753816793893
42.63992907326533,4.430612464085566,2271.629,-97.62962045454546,-98.0675
42.63992907326533,4.430612464085566,2271.629,-92.91877633587787,-103.41943129770992
42.695032221015175,4.444433446771212,2271.638,-94.17671221374046,-101.40441679389313
42.695032221015175,4.444433446771212,2271.638,-97.77859083969466,-97.22437328244276
42.6675363060772,4.496845488848206,2271.574,-91.73450763358778,-98.80654885496183
42.6675363060772,4.496845488848206,2271.574,-97.92902213740459,-97.98709541984732
42.6178878141654,4.529423521747922,2271.591,-100.48521818181818,-107.51077272727272
42.6178878141654,4.529423521747922,2271.591,-103.33899236641221,-101.92138702290076
42.57491849028304,4.551321704079156,2271.565,-93.66551679389313,-111.47745038167939
42.57491849028304,4.551321704079156,2271.565,-96.75250381679389,-112.72041221374046
42.48987039967182,4.563616994805112,2271.511,-99.87320610687023,-105.56451145038167
42.48987039967182,4.563616994805112,2271.511,-102.51722900763359,-97.3970213740458
42.42129759303237,4.574835325426085,2271.419,-95.5409717557252,-99.33670839694658
42.42129759303237,4.574835325426085,2271.419,-95.31743969465649,-107.09658015267176
42.311313936112946,4.594130854550871,2271.332,-92.8443038167939,-101.02370229007634
42.311313936112946,4.594130854550871,2271.332,-94.38052824427481,-99.18369465648856
42.201107640613266,4.614413596724634,2271.295,-98.16903816793894,-97.94955419847328
42.201107640613266,4.614413596724634,2271.295,-90.20545267175572,-99.79986641221373
42.094797527349236,4.623567754191649,2271.305,-103.92727480916031,-103.71767938931298
42.094797527349236,4.623567754191649,2271.305,-107.70085496183206,-110.28879389312976
42.01375693684757,4.601220837722156,2271.33,-95.48062366412213,-93.10930992366411
42.01375693684757,4.601220837722156,2271.33,-96.58617175572519,-96.406006870229
41.985370467588574,4.613516129589888,2271.318,-102.12169465648854,-100.27050992366412
41.985370467588574,4.613516129589888,2271.318,-94.36491832061068,-102.40646564885496
41.986372342615965,4.605438931086075,2271.283,-96.77416564885496,-101.09343511450382
41.986372342615965,4.605438931086075,2271.283,-98.74851297709924,-104.0610610687023
42.0303435415257,4.598977173881514,2271.24,-91.8410290076336,-96.11943053435114
42.0303435415257,4.598977173881514,2271.24,-96.07590458015267,-101.66693129770992
42.14667240931231,4.573758365321103,2271.167,-93.13031984732824,-98.0611389312977
42.14667240931231,4.573758365321103,2271.167,-103.1184717557252,-99.37871984732824
42.272686073043,4.581656070854678,2271.063,-100.06739389312976,-100.8816717557252
42.272686073043,4.581656070854678,2271.063,-106.05881818181818,-94.13350757575758
42.40615814266649,4.548360064932232,2270.966,-96.66229541984733,-93.9738038167939
42.40615814266649,4.548360064932232,2270.966,-97.16414580152671,-105.73931297709923
42.547533896051426,4.539654639319922,2270.892,-99.8789427480916,-97.02497404580153
42.547533896051426,4.539654639319922,2270.892,-100.3272396946565,-93.40480916030535
42.596180512935845,4.515064059009786,2270.911,-101.49944122137404,-116.85913740458015
42.596180512935845,4.515064059009786,2270.911,-103.4895572519084,-94.27508320610687
42.73755626632079,4.482845013192321,2270.871,-100.42082575757576,-97.87492575757575
42.73755626632079,4.482845013192321,2270.871,-107.65766030534351,-115.44719465648855
42.83963623947877,4.4625622710185615,2270.901,-95.89458702290077,-98.70181832061068
42.83963623947877,4.4625622710185615,2270.901,-93.07485343511449,-99.31483664122138
42.91989759282519,4.444882179767696,2270.927,-95.85688396946564,-92.93809618320611
42.91989759282519,4.444882179767696,2270.927,-95.17286106870229,-91.93554732824428
42.939489823293606,4.270324951651654,2271.272,-95.22495725190839,-98.35246259541984
42.88438667483564,4.088408499196307,2271.668,-100.17665909090908,-100.04279545454546
42.88438667483564,4.088408499196307,2271.668,-93.47859465648855,-96.51248702290077
42.85577756558016,3.959801553669143,2271.859,-99.95694503816794,-94.55422671755726
42.85577756558016,3.959801553669143,2271.859,-98.28966564885496,-97.25838702290076
42.73254688976761,3.8620674549699925,2273.413,-98.69062595419847,-95.79635725190839
42.73254688976761,3.8620674549699925,2273.413,-106.0310909090909,-99.15468787878788
42.54419431097453,3.8441181259764345,2276.475,-91.83993129770992,-97.63911068702289
42.54419431097453,3.8441181259764345,2276.475,-89.65769083969465,-89.24865496183206
42.51513992385041,3.8469900180673515,2279.607,-92.82286666666667,-94.98304999999999
42.51513992385041,3.8469900180673515,2279.607,-103.01326717557252,-102.48262442748091
42.53506611218921,3.871131867664556,2282.639,-88.74923969465648,-91.95762671755725
42.53506611218921,3.871131867664556,2282.639,-98.3906106870229,-93.0520396946565
42.54029812873887,3.881452732292563,2285.691,-86.70374198473283,-97.61303206106871
42.54029812873887,3.881452732292563,2285.691,-91.02767404580153,-92.42362061068702
42.51458332598354,3.8344254884569264,2288.65,-91.45033664122137,-102.24245038167939
42.51458332598354,3.8344254884569264,2288.65,-91.48860610687022,-107.29391603053436
42.404822308352486,3.7917060838994403,2291.521,-94.14775648854962,-96.61520305343511
42.404822308352486,3.7917060838994403,2291.521,-88.5990303030303,-94.15994545454545
42.27903128391017,3.8169248924598507,2294.498,-94.76459389312977,-97.61638778625954
42.27903128391017,3.8169248924598507,2294.498,-94.85114885496183,-98.79545954198473
42.183073882330994,3.8641316292657266,2297.501,-93.5552709923664,-92.11790763358779
42.183073882330994,3.8641316292657266,2297.501,-93.66587709923664,-92.0695610687023
42.09134662298221,3.9929180666213515,2300.364,-91.5255465648855,-91.28808244274809
42.09134662298221,3.9929180666213515,2300.364,-87.05836030534351,-93.03879465648855
42.00997207461016,4.100973028806732,2303.28,-86.20830610687022,-90.72127786259541
42.00997207461016,4.100973028806732,2303.28,-86.71247938931297,-94.80034961832061
41.999174083640455,4.1347177688674375,2306.287,-86.98105267175573,-89.81267328244274
41.999174083640455,4.1347177688674375,2306.287,-83.58342061068703,-92.78156412213741
41.89676015261208,4.143423193337973,2309.299,-92.06497099236641,-94.58626259541984
41.89676015261208,4.143423193337973,2309.299,-91.81394045801527,-88.4806816793893
41.82930054099827,4.1302304366190485,2312.332,-88.47862366412214,-90.18820534351146
41.82930054099827,4.1302304366190485,2312.332,-95.69081603053435,-92.21365114503816
41.80770455976696,4.094421523404386,2315.252,-92.10904961832061,-91.56236412213741
41.80770455976696,4.094421523404386,2315.252,-95.3091251908397,-90.92826564885496
41.777425658327076,4.027560272675025,2317.287,-93.24635343511451,-87.71172137404581
41.777425658327076,4.027560272675025,2317.287,-93.94511832061069,-90.18346946564886
41.71330563179016,4.05609970518106,2318.338,-85.43958473282443,-91.14149312977099
41.71330563179016,4.05609970518106,2318.338,-87.91083511450381,-97.41345648854961
41.56803369616957,3.9574681404889422,2318.485,-88.31859770992367,-96.20374656488549
41.56803369616957,3.9574681404889422,2318.485,-88.24025496183205,-92.46299083969467
40.28463128686326,4.327852554227313,2318.319,-88.09691603053435,-94.7486320610687
40.28463128686326,4.327852554227313,2318.319,-100.15588333333334,-92.06452727272728
36.97844241054292,5.539432285269806,2317.926,-86.25356488549619,-92.99319160305345
36.97844241054292,5.539432285269806,2317.926,-90.08697709923663,-93.88550381679389
31.52612507068966,7.941411543755081,2317.019,-95.91518015267177,-96.6968572519084
31.52612507068966,7.941411543755081,2317.019,-90.31332366412214,-94.69920839694656
26.200711951012437,10.830984334489125,2316.345,-88.49868473282443,-99.61003053435114
26.200711951012437,10.830984334489125,2316.345,-91.22531908396947,-90.67828244274808
24.682982013948532,12.29681631743875,2316.362,-91.01675114503817,-95.28763969465649
24.682982013948532,12.29681631743875,2316.362,-87.01728778625954,-90.99007786259543
25.017942361259983,12.710099625279422,2316.786,-91.24871832061069,-91.72020916030534
25.017942361259983,12.710099625279422,2316.786,-98.56516335877863,-90.70891984732825
25.048666540568494,12.444898285060907,2316.643,-94.2294,-94.0898
25.048666540568494,12.444898285060907,2316.643,-95.81535801526717,-92.7555572519084
24.68710083476445,12.139939177148282,2316.728,-88.46933435114504,-89.61365648854961
24.133954284380547,11.968612830488999,2317.362,-86.80402977099237,-99.07064198473283
24.133954284380547,11.968612830488999,2317.362,-89.00894809160306,-93.26210152671756
23.637914633925618,11.818556435627116,2317.901,-85.97312442748091,-94.70531984732824
23.637914633925618,11.818556435627116,2317.901,-93.33242748091602,-90.41236259541985
23.054600502100083,11.86217330617756,2318.592,-95.1582389312977,-96.8107603053435
23.054600502100083,11.86217330617756,2318.592,-87.23604318181818,-90.509725
22.559674045962666,11.916559774352493,2318.842,-95.0454465648855,-95.30913435114505
22.559674045962666,11.916559774352493,2318.842,-94.32204122137405,-94.31419312977098
22.18953673924017,12.036102307185066,2319.057,-96.44272595419847,-91.64579541984733
22.18953673924017,12.036102307185066,2319.057,-97.0519709923664,-88.0135145038168
21.984152278608445,12.130426034882566,2319.235,-84.78573664122138,-93.63514656488549
21.984152278608445,12.130426034882566,2319.235,-94.41681297709924,-90.07031603053436
21.96879018895419,12.218557240834643,2319.155,-88.29180458015267,-92.18872900763358
21.96879018895419,12.218557240834643,2319.155,-99.5083465648855,-89.61304961832062
22.048606263723862,12.182120101653268,2319.097,-88.06658854961832,-97.7602145038168
22.048606263723862,12.182120101653268,2319.097,-102.90310000000001,-104.05901818181817
22.089349197554952,12.179966183726854,2319.024,-107.3941145038168,-102.69364122137404
22.089349197554952,12.179966183726854,2319.024,-91.23943053435114,-94.63657938931297
22.158033323484528,12.194774379461473,2318.863,-90.39011221374045,-92.35085801526718
22.158033323484528,12.194774379461473,2318.863,-88.43692671755726,-91.0656251908397
22.209908205447604,12.168388864881853,2318.692,-95.10646564885496,-92.12360076335878
22.209908205447604,12.168388864881853,2318.692,-91.87953053435115,-100.19424427480917
22.156586169880395,12.139580191207804,2318.663,-90.0461290076336,-93.21686412213741
22.156586169880395,12.139580191207804,2318.663,-89.89812519083969,-90.35215572519084
22.167272840143745,12.13859297815883,2318.851,-85.4194786259542,-94.05501145038168
22.167272840143745,12.13859297815883,2318.851,-92.5845748091603,-101.86570229007634
22.194991393661976,12.108617599607342,2318.83,-92.78978167938932,-94.84062290076336
22.194991393661976,12.108617599607342,2318.83,-91.99245954198474,-93.48022061068701
22.226940087994357,12.134374887078463,2318.922,-92.57139389312977,-92.59660610687024
22.226940087994357,12.134374887078463,2318.922,-88.70561984732825,-96.02580305343511
22.244305928411514,12.146221443666157,2319.034,-90.02768167938932,-96.52722595419849
22.244305928411514,12.146221443666157,2319.034,-90.90847404580153,-95.59023282442747
22.213804388391374,12.152234467874234,2319.177,-89.85408091603054,-99.67984503816794
22.213804388391374,12.152234467874234,2319.177,-89.75765190839695,-90.26728244274808
22.225715573678603,12.096501801851627,2319.076,-90.50290916030535,-90.09955877862596
22.225715573678603,12.096501801851627,2319.076,-86.132986259542,-93.66661450381679
22.302192063371375,12.044448747998675,2318.854,-111.9964427480916,-92.73764427480916
22.302192063371375,12.044448747998675,2318.854,-97.66021603053436,-97.57656717557252
22.3885759882966,12.071462487403238,2318.483,-93.99846183206107,-96.11908015267176
22.3885759882966,12.071462487403238,2318.483,-102.24305190839695,-98.74512824427481
22.362972505539506,12.086719416134336,2318.162,-88.28063358778626,-95.98110458015267
22.362972505539506,12.086719416134336,2318.162,-89.0341427480916,-95.2105534351145
22.28727525158575,12.04283330555765,2318.096,-94.09462366412214,-96.22634503816795
22.28727525158575,12.04283330555765,2318.096,-92.53402442748092,-105.46974045801527
22.266347187511446,12.055936317504116,2318.463,-94.26720152671756,-90.29337251908397
22.266347187511446,12.055936317504116,2318.463,-88.13553740458016,-87.17099465648855
22.230613630941647,12.100809639988004,2319.052,-93.71424809160305,-88.32496183206108
22.230613630941647,12.100809639988004,2319.052,-86.51630916030534,-88.01739770992366
22.21480626341876,12.093540161562927,2319.378,-84.28115877862595,-88.24857099236641
22.21480626341876,12.093540161562927,2319.378,-93.0734090909091,-91.06806363636363
22.129535533519167,12.059974916756023,2319.443,-89.10526030534352,-96.26043282442748
22.129535533519167,12.059974916756023,2319.443,-87.05399923664122,-96.94997022900763
22.06363439550773,12.122259090464524,2319.026,-101.67337022900763,-96.31123435114505
22.035915841281387,12.180684155607809,2318.573,-90.55148473282443,-90.70796564885497
22.035915841281387,12.180684155607809,2318.573,-101.355186259542,-89.71327633587786
22.033355493359736,12.229775571455614,2318.374,-91.7657534351145,-92.55082595419847
22.033355493359736,12.229775571455614,2318.374,-93.42100833333333,-89.72275
21.937954689647434,12.191274261403835,2318.317,-86.20170916030534,-90.27550992366413
21.937954689647434,12.191274261403835,2318.317,-92.40094580152672,-88.53620763358778
21.88541189052736,12.111040757560003,2318.152,-102.86051363636363,-96.15868409090909
21.88541189052736,12.111040757560003,2318.152,-100.41772213740458,-91.75926870229007
21.7949091440781,12.001280610444717,2318.613,-88.52588244274808,-92.45596946564886
21.7949091440781,12.001280610444717,2318.613,-90.24672671755725,-91.55803282442747
21.661659713034865,12.09892496094606,2318.997,-98.67473282442748,-90.93255572519085
21.661659713034865,12.09892496094606,2318.997,-87.85249236641222,-92.21752671755725
21.53720452290656,12.406845708005608,2319.031,-100.65641984732824,-93.50351068702291
21.53720452290656,12.406845708005608,2319.031,-94.25551526717558,-92.0925282442748
21.55067418108805,12.597916319069707,2318.691,-88.29563282442749,-92.9207641221374
21.55067418108805,12.597916319069707,2318.691,-95.1251961832061,-91.28989770992366
21.568373980791815,12.637225349200223,2318.279,-88.19531068702291,-98.77383969465649
21.568373980791815,12.637225349200223,2318.279,-94.7115251908397,-96.38154198473282
21.618133792701865,12.46392457415944,2318.143,-90.16891984732825,-91.8378923664122
21.618133792701865,12.46392457415944,2318.143,-86.89179236641222,-92.5352893129771
21.57672294242189,12.311445021344907,2317.896,-84.68834045801528,-94.61138091603053
21.57672294242189,12.311445021344907,2317.896,-95.37627022900763,-98.6311709923664
21.473752413526647,12.268187136734939,2317.951,-86.64108636363636,-89.4703090909091
21.473752413526647,12.268187136734939,2317.951,-94.41716717557252,-92.72443664122137
21.401394744649785,12.28443128079857,2318.201,-91.49476590909092,-93.14770075757576
21.401394744649785,12.28443128079857,2318.201,-91.04725343511451,-93.34886412213741
21.316680611908946,12.24251959631983,2318.553,-88.79461603053436,-100.31168625954199
21.316680611908946,12.24251959631983,2318.553,-89.35128320610687,-91.13077938931298
21.207030913568026,12.135990327235938,2318.922,-86.65604274809161,-90.3667748091603
21.207030913568026,12.135990327235938,2318.922,-90.0244,-92.08295267175573
21.106175454017684,11.954522606635337,2319.194,-89.47946335877863,-92.58254961832061
21.106175454017684,11.954522606635337,2319.194,-95.58085114503817,-95.35918091603054
21.045840291134414,11.890533246855128,2319.327,-94.49004656488549,-91.3547786259542
21.045840291134414,11.890533246855128,2319.327,-88.1760709923664,-92.02876488549619
21.04673084687167,11.907046630944999,2319.309,-93.17039007633588,-89.20963435114504
21.04673084687167,11.907046630944999,2319.309,-90.67447938931298,-92.55334045801526
21.14001657982284,11.82456946097697,2319.148,-88.5927106870229,-92.18720305343511
21.14001657982284,11.82456946097697,2319.148,-85.67510992366412,-91.16718015267176
21.167067216892182,11.727463589386339,2319.382,-92.45098854961833,-90.0058251908397
21.167067216892182,11.727463589386339,2319.382,-90.67157557251909,-96.24026259541985
21.103949064674538,11.69012898535377,2319.4,-92.28688702290077,-95.04342213740458
21.103949064674538,11.69012898535377,2319.4,-86.02071984732825,-91.88230839694657
21.10595281543743,11.697488210834852,2319.296,-84.3836351145038,-90.38755572519084
21.10595281543743,11.697488210834852,2319.296,-88.54117328244274,-91.03982671755725
21.073113565367784,11.678731159479005,2319.188,-89.68566030534352,-94.0044145038168
21.073113565367784,11.678731159479005,2319.188,-92.69141297709923,-95.50360763358778
21.045617651846044,11.594100071584565,2318.837,-86.95616335877862,-94.38825419847328
21.045617651846044,11.594100071584565,2318.837,-85.62884961832061,-96.24828625954198
21.036600772350848,11.581086807835883,2318.68,-85.91265572519083,-93.18228015267175
21.036600772350848,11.581086807835883,2318.68,-82.69758396946565,-97.2051358778626
21.009327498117482,11.560804065662126,2318.616,-85.45812061068703,-99.2394610687023
21.009327498117482,11.560804065662126,2318.616,-88.88650833333334,-94.08662727272727
21.035710216613595,11.54608561584174,2318.293,-83.31888396946565,-89.35932442748091
21.08380023633925,11.529841472919887,2318.024,-86.09889090909091,-95.04312727272728
21.08380023633925,11.529841472919887,2318.024,-89.1677572519084,-91.95903511450382
21.090924685069794,11.54043157757414,2317.846,-83.98564351145039,-90.40734732824427
21.090924685069794,11.54043157757414,2317.846,-85.25534122137405,-87.99992290076335
21.044393136822162,11.524277180566518,2317.74,-81.53912442748091,-88.69475496183206
21.044393136822162,11.524277180566518,2317.74,-83.38943969465649,-87.1259748091603
21.100609480305756,11.4820065101473,2317.731,-84.27642977099237,-88.70410687022901
